Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Equipment_Resource,Chrome 70.0.3538.110,,2018-12-05 15:41:05,2018-12-05 15:43:24,2m - 19.105s,FAILED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkResource_Equipment,Chrome 70.0.3538.110,,2018-12-05 15:41:05,2018-12-05 15:42:58,1m - 52.505s,FAILED
openBrowser(URL),Chrome 70.0.3538.110,,2018-12-05 15:41:06,2018-12-05 15:41:24,17.991s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-12-05 15:41:24,2018-12-05 15:41:25,1.177s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-12-05 15:41:25,2018-12-05 15:41:30,4.527s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-12-05 15:41:30,2018-12-05 15:41:30,0.159s,PASSED
AdminTool_Location.setEquipmentName(),Chrome 70.0.3538.110,,2018-12-05 15:41:30,2018-12-05 15:41:31,1.223s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-12-05 15:41:31,2018-12-05 15:41:33,1.935s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:41:33,2018-12-05 15:41:37,4.006s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-12-05 15:41:37,2018-12-05 15:41:46,8.743s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-12-05 15:41:46,2018-12-05 15:41:46,0.104s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-12-05 15:41:46,2018-12-05 15:41:46,0.342s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:41:46,2018-12-05 15:41:50,4.003s,PASSED
"click(findTestObject(""TestResource/equipment""))",Chrome 70.0.3538.110,,2018-12-05 15:41:50,2018-12-05 15:41:50,0.215s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:41:50,2018-12-05 15:41:54,4.000s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 70.0.3538.110,,2018-12-05 15:41:54,2018-12-05 15:41:54,0.136s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-05 15:41:54,2018-12-05 15:41:56,2.014s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 70.0.3538.110,,2018-12-05 15:41:56,2018-12-05 15:41:57,0.123s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-05 15:41:57,2018-12-05 15:41:59,2.000s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 70.0.3538.110,,2018-12-05 15:41:59,2018-12-05 15:41:59,0.123s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-12-05 15:41:59,2018-12-05 15:41:59,0.125s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""EquipmentName"", 1))",Chrome 70.0.3538.110,,2018-12-05 15:41:59,2018-12-05 15:41:59,0.519s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-05 15:41:59,2018-12-05 15:42:01,2.000s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 70.0.3538.110,,2018-12-05 15:42:01,2018-12-05 15:42:02,0.175s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:42:02,2018-12-05 15:42:06,4.002s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:42:06,2018-12-05 15:42:10,4.002s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-12-05 15:42:10,2018-12-05 15:42:10,0.094s,PASSED
"click(findTestObject(""TestResource/mainMenu_resources""))",Chrome 70.0.3538.110,,2018-12-05 15:42:10,2018-12-05 15:42:10,0.210s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:42:10,2018-12-05 15:42:14,4.000s,PASSED
"click(findTestObject(""TestResource/equipment""))",Chrome 70.0.3538.110,,2018-12-05 15:42:14,2018-12-05 15:42:14,0.097s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:42:14,2018-12-05 15:42:18,4.001s,PASSED
AdminTool_Location.selectEquipment(),Chrome 70.0.3538.110,,2018-12-05 15:42:18,2018-12-05 15:42:22,4.194s,FAILED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:42:22,2018-12-05 15:42:26,4.001s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-12-05 15:42:26,2018-12-05 15:42:58,31.571s,FAILED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/validateResource,Chrome 70.0.3538.110,,2018-12-05 15:42:58,2018-12-05 15:43:23,25.500s,FAILED
openBrowser(URL),Chrome 70.0.3538.110,,2018-12-05 15:42:58,2018-12-05 15:42:58,0.002s,NOT_RUN
maximizeWindow(),Chrome 70.0.3538.110,,2018-12-05 15:42:58,2018-12-05 15:42:58,0.001s,NOT_RUN
"setText(findTestObject(""Form_Selection_Creation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-12-05 15:42:58,2018-12-05 15:42:58,0.001s,NOT_RUN
"setText(findTestObject(""Form_Selection_Creation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-12-05 15:42:58,2018-12-05 15:42:58,0.002s,NOT_RUN
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 15:42:58,2018-12-05 15:43:02,4.002s,PASSED
FormName.setData(),Chrome 70.0.3538.110,,2018-12-05 15:43:02,2018-12-05 15:43:02,0.066s,PASSED
"click(findTestObject(""Form_Selection_Creation/login_Button""))",Chrome 70.0.3538.110,,2018-12-05 15:43:02,2018-12-05 15:43:02,0.001s,NOT_RUN
"click(findTestObject(""Form_Selection_Creation/mainMenu_Button""))",Chrome 70.0.3538.110,,2018-12-05 15:43:02,2018-12-05 15:43:02,0.073s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 70.0.3538.110,,2018-12-05 15:43:02,2018-12-05 15:43:02,0.001s,NOT_RUN
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools_FormDesigner""))",Chrome 70.0.3538.110,,2018-12-05 15:43:02,2018-12-05 15:43:02,0.140s,PASSED
"click(findTestObject(""Form_Selection_Creation/selectCheckForm""))",Chrome 70.0.3538.110,,2018-12-05 15:43:02,2018-12-05 15:43:02,0.126s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-12-05 15:43:02,2018-12-05 15:43:07,5.001s,PASSED
AdminTool_Location.selectResType(),Chrome 70.0.3538.110,,2018-12-05 15:43:07,2018-12-05 15:43:16,8.323s,PASSED
AdminTool_Location.dragDropRes(),Chrome 70.0.3538.110,,2018-12-05 15:43:16,2018-12-05 15:43:20,4.371s,PASSED
Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-05 15:43:20,2018-12-05 15:43:23,3.000s,PASSED
"dragAndDropToObject(findTestObject(""null""), findTestObject(""Form_Selection_Creation/Target_Res_Object""))",Chrome 70.0.3538.110,,2018-12-05 15:43:23,2018-12-05 15:43:23,0.002s,NOT_RUN
AdminTool_Location.validate(),Chrome 70.0.3538.110,,2018-12-05 15:43:23,2018-12-05 15:43:23,0.092s,FAILED
"s = getText(findTestObject(""null""))",Chrome 70.0.3538.110,,2018-12-05 15:43:23,2018-12-05 15:43:23,0.001s,NOT_RUN
println(s),Chrome 70.0.3538.110,,2018-12-05 15:43:23,2018-12-05 15:43:23,0.004s,FAILED
