Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Check_Form,Chrome 70.0.3538.102,,2018-11-22 14:36:08,2018-11-22 14:45:39,9m - 30.897s,FAILED
,,,,,,
Test Cases/Forms/CheckForm/1_CreateForm,Chrome 70.0.3538.102,,2018-11-22 14:36:09,2018-11-22 14:38:06,1m - 57.457s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-22 14:36:09,2018-11-22 14:36:30,20.327s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-22 14:36:30,2018-11-22 14:36:31,1.175s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:33,2.469s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:36:33,2018-11-22 14:36:33,0.174s,PASSED
FormName.setData,Chrome 70.0.3538.102,,2018-11-22 14:36:33,2018-11-22 14:36:35,1.277s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:35,2018-11-22 14:36:36,1.761s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-22 14:36:36,2018-11-22 14:36:39,3.007s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:39,2018-11-22 14:36:41,1.861s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:41,2018-11-22 14:36:41,0.122s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:41,2018-11-22 14:36:42,0.330s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:42,2018-11-22 14:36:42,0.322s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-22 14:36:42,2018-11-22 14:36:45,3.001s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-22 14:36:45,2018-11-22 14:36:46,0.887s,PASSED
Statement - java.lang.Thread.sleep(6000),Chrome 70.0.3538.102,,2018-11-22 14:36:46,2018-11-22 14:36:52,6.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:52,2018-11-22 14:36:52,0.260s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.102,,2018-11-22 14:36:52,2018-11-22 14:36:56,4.002s,PASSED
FormName.createForm,Chrome 70.0.3538.102,,2018-11-22 14:36:56,2018-11-22 14:36:57,0.462s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-22 14:36:57,2018-11-22 14:36:59,2.000s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-22 14:36:59,2018-11-22 14:37:00,0.853s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:37:00,2018-11-22 14:37:00,0.318s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-22 14:37:00,2018-11-22 14:37:02,2.001s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-22 14:37:02,2018-11-22 14:37:03,0.849s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:37:03,2018-11-22 14:37:03,0.380s,PASSED
