Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Resource,Chrome 70.0.3538.110,,2018-11-29 15:12:58,2018-11-29 15:17:07,4m - 9.574s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkLocation,Chrome 70.0.3538.110,,2018-11-29 15:12:58,2018-11-29 15:14:22,1m - 24.003s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-11-29 15:12:59,2018-11-29 15:13:26,27.106s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-11-29 15:13:26,2018-11-29 15:13:27,1.204s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-11-29 15:13:27,2018-11-29 15:13:32,5.272s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-11-29 15:13:32,2018-11-29 15:13:32,0.193s,PASSED
AdminTool_Location.setLocationName(),Chrome 70.0.3538.110,,2018-11-29 15:13:32,2018-11-29 15:13:34,1.554s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-11-29 15:13:34,2018-11-29 15:13:36,2.361s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-29 15:13:36,2018-11-29 15:13:40,4.006s,PASSED
AdminTool_Location.setLocationNameInLocation(),Chrome 70.0.3538.110,,2018-11-29 15:13:40,2018-11-29 15:13:41,0.093s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-29 15:13:41,2018-11-29 15:13:41,0.649s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-11-29 15:13:41,2018-11-29 15:13:41,0.101s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-11-29 15:13:41,2018-11-29 15:13:41,0.205s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-29 15:13:41,2018-11-29 15:13:45,4.003s,PASSED
"click(findTestObject(""TestUserLocation/locations""))",Chrome 70.0.3538.110,,2018-11-29 15:13:45,2018-11-29 15:13:46,0.099s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-29 15:13:46,2018-11-29 15:13:50,4.005s,PASSED
refresh(),Chrome 70.0.3538.110,,2018-11-29 15:13:50,2018-11-29 15:13:50,0.004s,NOT_RUN
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-29 15:13:50,2018-11-29 15:13:50,0.002s,NOT_RUN
"click(findTestObject(""TestUserLocation/categories""))",Chrome 70.0.3538.110,,2018-11-29 15:13:50,2018-11-29 15:13:50,0.151s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-29 15:13:50,2018-11-29 15:13:52,2.003s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 70.0.3538.110,,2018-11-29 15:13:52,2018-11-29 15:13:52,0.120s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 70.0.3538.110,,2018-11-29 15:13:52,2018-11-29 15:13:52,0.108s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-11-29 15:13:52,2018-11-29 15:13:52,0.143s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""LocationName"", 1))",Chrome 70.0.3538.110,,2018-11-29 15:13:52,2018-11-29 15:13:53,0.417s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-29 15:13:53,2018-11-29 15:13:55,2.002s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 70.0.3538.110,,2018-11-29 15:13:55,2018-11-29 15:13:55,0.123s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-29 15:13:55,2018-11-29 15:13:59,4.003s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-29 15:13:59,2018-11-29 15:13:59,0.093s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuLocation""))",Chrome 70.0.3538.110,,2018-11-29 15:13:59,2018-11-29 15:13:59,0.162s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-29 15:13:59,2018-11-29 15:14:03,4.002s,PASSED
AdminTool_Location.selectLocation(),Chrome 70.0.3538.110,,2018-11-29 15:14:03,2018-11-29 15:14:07,4.252s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-11-29 15:14:07,2018-11-29 15:14:07,0.110s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-29 15:14:07,2018-11-29 15:14:09,2.002s,PASSED
