Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Check_Form,Chrome 70.0.3538.110,,2018-12-05 16:13:40,2018-12-05 16:29:07,15m - 27.245s,FAILED
,,,,,,
Test Cases/Forms/CheckForm/1_CreateForm,Chrome 70.0.3538.110,,2018-12-05 16:13:41,2018-12-05 16:15:19,1m - 38.079s,FAILED
openBrowser(URL),Chrome 70.0.3538.110,,2018-12-05 16:13:42,2018-12-05 16:14:04,21.786s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-12-05 16:14:04,2018-12-05 16:14:05,1.210s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-12-05 16:14:05,2018-12-05 16:14:08,2.900s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-12-05 16:14:08,2018-12-05 16:14:08,0.153s,PASSED
FormName.setData(),Chrome 70.0.3538.110,,2018-12-05 16:14:08,2018-12-05 16:14:09,1.291s,PASSED
"click(findTestObject(""Form_Selection_Creation/login_Button""))",Chrome 70.0.3538.110,,2018-12-05 16:14:09,2018-12-05 16:14:11,1.751s,PASSED
Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-05 16:14:11,2018-12-05 16:14:14,3.007s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_Button""))",Chrome 70.0.3538.110,,2018-12-05 16:14:14,2018-12-05 16:14:17,3.297s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 70.0.3538.110,,2018-12-05 16:14:17,2018-12-05 16:14:17,0.083s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools_FormDesigner""))",Chrome 70.0.3538.110,,2018-12-05 16:14:17,2018-12-05 16:14:17,0.219s,PASSED
"click(findTestObject(""Form_Selection_Creation/selectCheckForm""))",Chrome 70.0.3538.110,,2018-12-05 16:14:17,2018-12-05 16:14:18,0.137s,PASSED
Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-05 16:14:18,2018-12-05 16:14:21,3.002s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/formDesign_selectResource""), findTestObject(""Form_Selection_Creation/Target_Res_Object""))",Chrome 70.0.3538.110,,2018-12-05 16:14:21,2018-12-05 16:14:21,0.774s,PASSED
Thread.sleep(6000),Chrome 70.0.3538.110,,2018-12-05 16:14:21,2018-12-05 16:14:27,6.007s,PASSED
"click(findTestObject(""Form_Selection_Creation/formCreation_NextToDesignForm""))",Chrome 70.0.3538.110,,2018-12-05 16:14:27,2018-12-05 16:14:28,0.242s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 16:14:28,2018-12-05 16:14:32,4.000s,PASSED
"FormName.createForm(findTestObject(""Form_Selection_Creation/formDesign_FormName""))",Chrome 70.0.3538.110,,2018-12-05 16:14:32,2018-12-05 16:14:32,0.388s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-05 16:14:32,2018-12-05 16:14:34,2.002s,PASSED
