Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Questionaire_Form,Chrome 71.0.3578.80,,2018-12-12 18:39:31,2018-12-12 18:44:12,4m - 40.798s,PASSED
,,,,,,
Test Cases/Forms/QuestionaitreForm/1_CreateForm,Chrome 71.0.3578.80,,2018-12-12 18:39:31,2018-12-12 18:41:42,2m - 10.487s,PASSED
openBrowser(URL),Chrome 71.0.3578.80,,2018-12-12 18:39:32,2018-12-12 18:40:05,33.294s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,,2018-12-12 18:40:05,2018-12-12 18:40:06,1.209s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Username""), UserName)",Chrome 71.0.3578.80,,2018-12-12 18:40:06,2018-12-12 18:40:09,2.877s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Password""), Password)",Chrome 71.0.3578.80,,2018-12-12 18:40:09,2018-12-12 18:40:09,0.173s,PASSED
FormName.setData(),Chrome 71.0.3578.80,,2018-12-12 18:40:09,2018-12-12 18:40:11,1.234s,PASSED
"click(findTestObject(""Form_Selection_Creation/login_Button""))",Chrome 71.0.3578.80,,2018-12-12 18:40:11,2018-12-12 18:40:18,7.208s,PASSED
Thread.sleep(3000),Chrome 71.0.3578.80,,2018-12-12 18:40:18,2018-12-12 18:40:21,3.007s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_Button""))",Chrome 71.0.3578.80,,2018-12-12 18:40:21,2018-12-12 18:40:23,1.725s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 71.0.3578.80,,2018-12-12 18:40:23,2018-12-12 18:40:23,0.082s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools_FormDesigner""))",Chrome 71.0.3578.80,,2018-12-12 18:40:23,2018-12-12 18:40:23,0.134s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.80,,2018-12-12 18:40:23,2018-12-12 18:40:25,2.002s,PASSED
