Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SmokeSuite,Chrome 70.0.3538.77,,2018-11-01 12:15:47,2018-11-01 12:30:37,14m - 49.549s,FAILED
,,,,,,
Test Cases/AdminTools/InternalUser,Chrome 70.0.3538.77,,2018-11-01 12:15:48,2018-11-01 12:16:49,1m - 1.018s,PASSED
sc.sc_customkeywords.UniqueName,Chrome 70.0.3538.77,,2018-11-01 12:15:48,2018-11-01 12:15:49,1.248s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-01 12:15:49,2018-11-01 12:15:54,4.099s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-01 12:15:54,2018-11-01 12:15:55,1.176s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 12:15:55,2018-11-01 12:16:07,12.276s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-01 12:16:07,2018-11-01 12:16:12,5.027s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:16:12,2018-11-01 12:16:12,0.199s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:16:12,2018-11-01 12:16:12,0.155s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:12,2018-11-01 12:16:14,1.785s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:14,2018-11-01 12:16:18,4.267s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:18,2018-11-01 12:16:19,0.089s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:19,2018-11-01 12:16:19,0.350s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:19,2018-11-01 12:16:22,2.723s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:16:22,2018-11-01 12:16:24,2.455s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:16:24,2018-11-01 12:16:24,0.182s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:16:24,2018-11-01 12:16:24,0.232s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:16:24,2018-11-01 12:16:25,0.205s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:16:25,2018-11-01 12:16:25,0.292s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:25,2018-11-01 12:16:25,0.309s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-01 12:16:25,2018-11-01 12:16:30,5.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:30,2018-11-01 12:16:30,0.088s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:30,2018-11-01 12:16:31,0.289s,PASSED
Statement - java.lang.Thread.sleep(7000),Chrome 70.0.3538.77,,2018-11-01 12:16:31,2018-11-01 12:16:38,7.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:38,2018-11-01 12:16:38,0.113s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-01 12:16:38,2018-11-01 12:16:40,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:16:40,2018-11-01 12:16:40,0.143s,PASSED
Statement - java.lang.Thread.sleep(8000),Chrome 70.0.3538.77,,2018-11-01 12:16:40,2018-11-01 12:16:48,8.002s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-01 12:16:48,2018-11-01 12:16:49,0.756s,PASSED
,,,,,,
Test Cases/AdminTools/Roles,Chrome 70.0.3538.77,,2018-11-01 12:16:49,2018-11-01 12:18:03,1m - 14.470s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-01 12:16:49,2018-11-01 12:16:51,2.275s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 12:16:51,2018-11-01 12:17:07,15.326s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-01 12:17:07,2018-11-01 12:17:08,1.149s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:17:08,2018-11-01 12:17:12,3.973s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:17:12,2018-11-01 12:17:12,0.159s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:12,2018-11-01 12:17:14,1.855s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:14,2018-11-01 12:17:19,4.919s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:19,2018-11-01 12:17:19,0.110s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:19,2018-11-01 12:17:19,0.220s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:19,2018-11-01 12:17:21,1.743s,PASSED
RandomRoles.clickElement,Chrome 70.0.3538.77,,2018-11-01 12:17:21,2018-11-01 12:17:21,0.147s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:21,2018-11-01 12:17:23,1.732s,PASSED
Statement - java.lang.Thread.sleep(6000),Chrome 70.0.3538.77,,2018-11-01 12:17:23,2018-11-01 12:17:29,6.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:29,2018-11-01 12:17:29,0.181s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-01 12:17:29,2018-11-01 12:17:33,4.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 12:17:33,2018-11-01 12:17:33,0.279s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-01 12:17:33,2018-11-01 12:17:37,4.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:37,2018-11-01 12:17:37,0.175s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-01 12:17:37,2018-11-01 12:17:41,4.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:41,2018-11-01 12:17:41,0.099s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-01 12:17:41,2018-11-01 12:17:45,4.027s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:45,2018-11-01 12:17:45,0.142s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-01 12:17:45,2018-11-01 12:17:49,4.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 12:17:49,2018-11-01 12:17:55,5.118s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-01 12:17:55,2018-11-01 12:17:59,4.001s,PASSED
