Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Locations,Chrome 70.0.3538.110,,2018-11-30 16:41:17,2018-11-30 16:42:34,1m - 17.230s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkLocation,Chrome 70.0.3538.110,,2018-11-30 16:41:17,2018-11-30 16:42:33,1m - 16.018s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-11-30 16:41:18,2018-11-30 16:41:38,20.007s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-11-30 16:41:38,2018-11-30 16:41:39,1.164s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-11-30 16:41:39,2018-11-30 16:41:43,4.013s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-11-30 16:41:43,2018-11-30 16:41:43,0.157s,PASSED
AdminTool_Location.setLocationName(),Chrome 70.0.3538.110,,2018-11-30 16:41:43,2018-11-30 16:41:44,1.424s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-11-30 16:41:44,2018-11-30 16:41:47,2.671s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 16:41:47,2018-11-30 16:41:51,4.006s,PASSED
AdminTool_Location.setLocationNameInLocation(),Chrome 70.0.3538.110,,2018-11-30 16:41:51,2018-11-30 16:41:51,0.147s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-30 16:41:51,2018-11-30 16:41:52,0.619s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-11-30 16:41:52,2018-11-30 16:41:52,0.104s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-11-30 16:41:52,2018-11-30 16:41:52,0.278s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 16:41:52,2018-11-30 16:41:56,4.003s,PASSED
"click(findTestObject(""TestUserLocation/locations""))",Chrome 70.0.3538.110,,2018-11-30 16:41:56,2018-11-30 16:41:56,0.102s,PASSED
