Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Customer_Resource,Chrome 70.0.3538.110,,2018-11-30 15:11:57,2018-11-30 15:15:38,3m - 41.665s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkResource_Customer,Chrome 70.0.3538.110,,2018-11-30 15:11:57,2018-11-30 15:15:12,3m - 15.130s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-11-30 15:11:58,2018-11-30 15:12:22,24.172s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-11-30 15:12:22,2018-11-30 15:12:23,1.191s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-11-30 15:12:23,2018-11-30 15:12:26,3.145s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-11-30 15:12:26,2018-11-30 15:12:26,0.146s,PASSED
AdminTool_Location.setCustomerName(),Chrome 70.0.3538.110,,2018-11-30 15:12:26,2018-11-30 15:12:27,1.252s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-11-30 15:12:27,2018-11-30 15:12:29,1.575s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:12:29,2018-11-30 15:12:33,4.005s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-30 15:12:33,2018-11-30 15:12:34,0.702s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-11-30 15:12:34,2018-11-30 15:12:34,0.093s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-11-30 15:12:34,2018-11-30 15:12:34,0.263s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:12:34,2018-11-30 15:12:38,4.002s,PASSED
"click(findTestObject(""TestResource/customers""))",Chrome 70.0.3538.110,,2018-11-30 15:12:38,2018-11-30 15:12:38,0.108s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:12:38,2018-11-30 15:12:42,4.000s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 70.0.3538.110,,2018-11-30 15:12:42,2018-11-30 15:12:42,0.141s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:12:42,2018-11-30 15:12:44,2.002s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 70.0.3538.110,,2018-11-30 15:12:44,2018-11-30 15:12:44,0.108s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:12:44,2018-11-30 15:12:46,2.001s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 70.0.3538.110,,2018-11-30 15:12:46,2018-11-30 15:12:47,0.120s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-11-30 15:12:47,2018-11-30 15:12:47,0.122s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""CustomerName"", 1))",Chrome 70.0.3538.110,,2018-11-30 15:12:47,2018-11-30 15:12:47,0.538s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:12:47,2018-11-30 15:12:49,2.001s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 70.0.3538.110,,2018-11-30 15:12:49,2018-11-30 15:12:49,0.116s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:12:49,2018-11-30 15:12:53,4.000s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:12:53,2018-11-30 15:12:57,4.001s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-30 15:12:57,2018-11-30 15:12:57,0.104s,PASSED
"click(findTestObject(""TestResource/mainMenu_resources""))",Chrome 70.0.3538.110,,2018-11-30 15:12:57,2018-11-30 15:12:58,0.166s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:12:58,2018-11-30 15:13:02,4.001s,PASSED
"click(findTestObject(""TestResource/customers""))",Chrome 70.0.3538.110,,2018-11-30 15:13:02,2018-11-30 15:13:02,0.082s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:13:02,2018-11-30 15:13:06,4.001s,PASSED
AdminTool_Location.selectCustomer(),Chrome 70.0.3538.110,,2018-11-30 15:13:06,2018-11-30 15:13:10,4.341s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:13:10,2018-11-30 15:13:14,4.000s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-11-30 15:13:14,2018-11-30 15:13:14,0.166s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:13:14,2018-11-30 15:13:16,2.002s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""SubCustomerName1"", 1))",Chrome 70.0.3538.110,,2018-11-30 15:13:16,2018-11-30 15:13:22,5.546s,PASSED
"setText(findTestObject(""TestResource/setPhoneNumber""), ""912378456"")",Chrome 70.0.3538.110,,2018-11-30 15:13:22,2018-11-30 15:13:22,0.204s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:13:22,2018-11-30 15:13:24,2.002s,PASSED
"click(findTestObject(""TestResource/saveDetailButton""))",Chrome 70.0.3538.110,,2018-11-30 15:13:24,2018-11-30 15:13:24,0.124s,PASSED
Thread.sleep(7000),Chrome 70.0.3538.110,,2018-11-30 15:13:24,2018-11-30 15:13:31,7.000s,PASSED
"click(findTestObject(""TestResource/disableResource""))",Chrome 70.0.3538.110,,2018-11-30 15:13:31,2018-11-30 15:13:31,0.157s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:13:31,2018-11-30 15:13:33,2.001s,PASSED
"click(findTestObject(""TestResource/button2Yes""))",Chrome 70.0.3538.110,,2018-11-30 15:13:33,2018-11-30 15:13:33,0.118s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:13:33,2018-11-30 15:13:35,2.000s,PASSED
"click(findTestObject(""TestResource/saveDetailButton""))",Chrome 70.0.3538.110,,2018-11-30 15:13:35,2018-11-30 15:13:35,0.093s,PASSED
Thread.sleep(7000),Chrome 70.0.3538.110,,2018-11-30 15:13:35,2018-11-30 15:13:42,7.001s,PASSED
"click(findTestObject(""TestResource/linksTab""))",Chrome 70.0.3538.110,,2018-11-30 15:13:42,2018-11-30 15:13:43,0.106s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:13:43,2018-11-30 15:13:45,2.002s,PASSED
"click(findTestObject(""TestResource/addLink""))",Chrome 70.0.3538.110,,2018-11-30 15:13:45,2018-11-30 15:13:45,0.221s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-11-30 15:13:45,2018-11-30 15:13:50,5.001s,PASSED
"check(findTestObject(""TestResource/selectSecondResourceToLink""))",Chrome 70.0.3538.110,,2018-11-30 15:13:50,2018-11-30 15:13:50,0.129s,PASSED
AdminTool_Location.resourceLinkName(),Chrome 70.0.3538.110,,2018-11-30 15:13:50,2018-11-30 15:13:55,5.099s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:13:55,2018-11-30 15:13:57,2.002s,PASSED
"click(findTestObject(""TestResource/button2Save""))",Chrome 70.0.3538.110,,2018-11-30 15:13:57,2018-11-30 15:13:57,0.135s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:13:57,2018-11-30 15:14:01,4.001s,PASSED
"click(findTestObject(""TestResource/locationTab""))",Chrome 70.0.3538.110,,2018-11-30 15:14:01,2018-11-30 15:14:01,0.122s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-11-30 15:14:01,2018-11-30 15:14:06,5.001s,PASSED
AdminTool_Location.checkLocation(),Chrome 70.0.3538.110,,2018-11-30 15:14:06,2018-11-30 15:14:08,2.201s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:14:08,2018-11-30 15:14:12,4.001s,PASSED
"click(findTestObject(""TestResource/saveLocation""))",Chrome 70.0.3538.110,,2018-11-30 15:14:12,2018-11-30 15:14:13,0.135s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-30 15:14:13,2018-11-30 15:14:13,0.643s,PASSED
"click(findTestObject(""TestResource/mainMenu_resources""))",Chrome 70.0.3538.110,,2018-11-30 15:14:13,2018-11-30 15:14:13,0.091s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:14:13,2018-11-30 15:14:17,4.001s,PASSED
"click(findTestObject(""TestResource/customers""))",Chrome 70.0.3538.110,,2018-11-30 15:14:17,2018-11-30 15:14:17,0.100s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:14:17,2018-11-30 15:14:21,4.000s,PASSED
AdminTool_Location.selectCustomer(),Chrome 70.0.3538.110,,2018-11-30 15:14:21,2018-11-30 15:14:26,4.304s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:14:26,2018-11-30 15:14:30,4.000s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-11-30 15:14:30,2018-11-30 15:14:30,0.161s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:14:30,2018-11-30 15:14:32,2.002s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""SubCustomerName2"", 1))",Chrome 70.0.3538.110,,2018-11-30 15:14:32,2018-11-30 15:14:32,0.531s,PASSED
"setText(findTestObject(""TestResource/setPhoneNumber""), ""912378456"")",Chrome 70.0.3538.110,,2018-11-30 15:14:32,2018-11-30 15:14:33,0.269s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:14:33,2018-11-30 15:14:35,2.001s,PASSED
"click(findTestObject(""TestResource/saveDetailButton""))",Chrome 70.0.3538.110,,2018-11-30 15:14:35,2018-11-30 15:14:35,0.127s,PASSED
Thread.sleep(7000),Chrome 70.0.3538.110,,2018-11-30 15:14:35,2018-11-30 15:14:42,7.000s,PASSED
"click(findTestObject(""TestResource/linksTab""))",Chrome 70.0.3538.110,,2018-11-30 15:14:42,2018-11-30 15:14:42,0.121s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:14:42,2018-11-30 15:14:44,2.000s,PASSED
"click(findTestObject(""TestResource/addLink""))",Chrome 70.0.3538.110,,2018-11-30 15:14:44,2018-11-30 15:14:44,0.194s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-11-30 15:14:44,2018-11-30 15:14:49,5.000s,PASSED
"check(findTestObject(""TestResource/selectSecondResourceToLink""))",Chrome 70.0.3538.110,,2018-11-30 15:14:49,2018-11-30 15:14:49,0.100s,PASSED
AdminTool_Location.resourceLinkName(),Chrome 70.0.3538.110,,2018-11-30 15:14:49,2018-11-30 15:14:49,0.099s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 15:14:49,2018-11-30 15:14:51,2.000s,PASSED
"click(findTestObject(""TestResource/button2Save""))",Chrome 70.0.3538.110,,2018-11-30 15:14:51,2018-11-30 15:14:51,0.126s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:14:51,2018-11-30 15:14:55,4.000s,PASSED
"click(findTestObject(""TestResource/locationTab""))",Chrome 70.0.3538.110,,2018-11-30 15:14:55,2018-11-30 15:14:56,0.096s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-11-30 15:14:56,2018-11-30 15:15:01,5.001s,PASSED
AdminTool_Location.checkLocation(),Chrome 70.0.3538.110,,2018-11-30 15:15:01,2018-11-30 15:15:08,7.272s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:15:08,2018-11-30 15:15:12,4.001s,PASSED
"click(findTestObject(""TestResource/saveLocation""))",Chrome 70.0.3538.110,,2018-11-30 15:15:12,2018-11-30 15:15:12,0.143s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/validateResource,Chrome 70.0.3538.110,,2018-11-30 15:15:12,2018-11-30 15:15:37,25.382s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-11-30 15:15:12,2018-11-30 15:15:12,0.002s,NOT_RUN
maximizeWindow(),Chrome 70.0.3538.110,,2018-11-30 15:15:12,2018-11-30 15:15:12,0.001s,NOT_RUN
"setText(findTestObject(""Form_Selection_Creation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-11-30 15:15:12,2018-11-30 15:15:12,0.002s,NOT_RUN
"setText(findTestObject(""Form_Selection_Creation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-11-30 15:15:12,2018-11-30 15:15:12,0.001s,NOT_RUN
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:15:12,2018-11-30 15:15:16,4.000s,PASSED
FormName.setData(),Chrome 70.0.3538.110,,2018-11-30 15:15:16,2018-11-30 15:15:16,0.068s,PASSED
"click(findTestObject(""Form_Selection_Creation/login_Button""))",Chrome 70.0.3538.110,,2018-11-30 15:15:16,2018-11-30 15:15:16,0.001s,NOT_RUN
"click(findTestObject(""Form_Selection_Creation/mainMenu_Button""))",Chrome 70.0.3538.110,,2018-11-30 15:15:16,2018-11-30 15:15:16,0.096s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 70.0.3538.110,,2018-11-30 15:15:16,2018-11-30 15:15:16,0.001s,NOT_RUN
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools_FormDesigner""))",Chrome 70.0.3538.110,,2018-11-30 15:15:16,2018-11-30 15:15:17,0.187s,PASSED
"click(findTestObject(""Form_Selection_Creation/selectCheckForm""))",Chrome 70.0.3538.110,,2018-11-30 15:15:17,2018-11-30 15:15:17,0.116s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-11-30 15:15:17,2018-11-30 15:15:22,5.000s,PASSED
AdminTool_Location.selectResType(),Chrome 70.0.3538.110,,2018-11-30 15:15:22,2018-11-30 15:15:30,8.215s,PASSED
AdminTool_Location.dragDropRes(),Chrome 70.0.3538.110,,2018-11-30 15:15:30,2018-11-30 15:15:34,4.294s,PASSED
Thread.sleep(3000),Chrome 70.0.3538.110,,2018-11-30 15:15:34,2018-11-30 15:15:37,3.001s,PASSED
"dragAndDropToObject(findTestObject(""validateResources""), findTestObject(""Form_Selection_Creation/Target_Res_Object""))",Chrome 70.0.3538.110,,2018-11-30 15:15:37,2018-11-30 15:15:37,0.001s,NOT_RUN
AdminTool_Location.validate(),Chrome 70.0.3538.110,,2018-11-30 15:15:37,2018-11-30 15:15:37,0.112s,PASSED
"s = getText(findTestObject(""Text""))",Chrome 70.0.3538.110,,2018-11-30 15:15:37,2018-11-30 15:15:37,0.060s,PASSED
println(s),Chrome 70.0.3538.110,,2018-11-30 15:15:37,2018-11-30 15:15:37,0.002s,PASSED
