Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Questionaire_Form,Chrome 70.0.3538.110,,2018-12-05 16:29:10,2018-12-05 16:33:16,4m - 5.636s,PASSED
,,,,,,
Test Cases/Forms/QuestionaitreForm/1_CreateForm,Chrome 70.0.3538.110,,2018-12-05 16:29:10,2018-12-05 16:31:03,1m - 52.538s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-12-05 16:29:11,2018-12-05 16:29:29,18.006s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-12-05 16:29:29,2018-12-05 16:29:30,1.180s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-12-05 16:29:30,2018-12-05 16:29:35,4.512s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-12-05 16:29:35,2018-12-05 16:29:35,0.155s,PASSED
FormName.setData(),Chrome 70.0.3538.110,,2018-12-05 16:29:35,2018-12-05 16:29:36,1.171s,PASSED
"click(findTestObject(""Form_Selection_Creation/login_Button""))",Chrome 70.0.3538.110,,2018-12-05 16:29:36,2018-12-05 16:29:38,1.694s,PASSED
Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-05 16:29:38,2018-12-05 16:29:41,3.005s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_Button""))",Chrome 70.0.3538.110,,2018-12-05 16:29:41,2018-12-05 16:29:43,2.186s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 70.0.3538.110,,2018-12-05 16:29:43,2018-12-05 16:29:43,0.098s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools_FormDesigner""))",Chrome 70.0.3538.110,,2018-12-05 16:29:43,2018-12-05 16:29:43,0.226s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-05 16:29:43,2018-12-05 16:29:45,2.002s,PASSED
"click(findTestObject(""Form_Selection_Creation/selectQuestionaireForm""))",Chrome 70.0.3538.110,,2018-12-05 16:29:45,2018-12-05 16:29:45,0.163s,PASSED
Thread.sleep(3000),Chrome 70.0.3538.110,,2018-12-05 16:29:45,2018-12-05 16:29:48,3.002s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/formDesign_selectResource""), findTestObject(""Form_Selection_Creation/Target_Res_Object""))",Chrome 70.0.3538.110,,2018-12-05 16:29:48,2018-12-05 16:29:49,0.792s,PASSED
Thread.sleep(6000),Chrome 70.0.3538.110,,2018-12-05 16:29:49,2018-12-05 16:29:55,6.002s,PASSED
"click(findTestObject(""Form_Selection_Creation/formCreation_NextToDesignForm""))",Chrome 70.0.3538.110,,2018-12-05 16:29:55,2018-12-05 16:29:55,0.222s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-05 16:29:55,2018-12-05 16:29:59,4.002s,PASSED
"FormName.createForm(findTestObject(""Form_Selection_Creation/formDesign_FormName""))",Chrome 70.0.3538.110,,2018-12-05 16:29:59,2018-12-05 16:30:00,0.416s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-05 16:30:00,2018-12-05 16:30:02,2.002s,PASSED
