Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Customer_Resource,Chrome 70.0.3538.110,,2018-11-30 14:55:55,2018-11-30 14:59:06,3m - 10.968s,FAILED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkResource_Customer,Chrome 70.0.3538.110,,2018-11-30 14:55:55,2018-11-30 14:59:00,3m - 4.881s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-11-30 14:55:56,2018-11-30 14:56:22,26.403s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-11-30 14:56:22,2018-11-30 14:56:24,1.303s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-11-30 14:56:24,2018-11-30 14:56:28,4.526s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-11-30 14:56:28,2018-11-30 14:56:28,0.137s,PASSED
AdminTool_Location.setCustomerName(),Chrome 70.0.3538.110,,2018-11-30 14:56:28,2018-11-30 14:56:30,1.223s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-11-30 14:56:30,2018-11-30 14:56:31,1.583s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 14:56:31,2018-11-30 14:56:35,4.005s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-30 14:56:35,2018-11-30 14:56:36,1.285s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-11-30 14:56:36,2018-11-30 14:56:36,0.088s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-11-30 14:56:36,2018-11-30 14:56:37,0.275s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 14:56:37,2018-11-30 14:56:41,4.002s,PASSED
"click(findTestObject(""TestResource/customers""))",Chrome 70.0.3538.110,,2018-11-30 14:56:41,2018-11-30 14:56:41,0.138s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 14:56:41,2018-11-30 14:56:45,4.002s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 70.0.3538.110,,2018-11-30 14:56:45,2018-11-30 14:56:45,0.132s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 14:56:45,2018-11-30 14:56:47,2.001s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 70.0.3538.110,,2018-11-30 14:56:47,2018-11-30 14:56:47,0.130s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 14:56:47,2018-11-30 14:56:49,2.001s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 70.0.3538.110,,2018-11-30 14:56:49,2018-11-30 14:56:49,0.121s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-11-30 14:56:49,2018-11-30 14:56:49,0.124s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""CustomerName"", 1))",Chrome 70.0.3538.110,,2018-11-30 14:56:49,2018-11-30 14:56:50,0.614s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 14:56:50,2018-11-30 14:56:52,2.000s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 70.0.3538.110,,2018-11-30 14:56:52,2018-11-30 14:56:52,0.125s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 14:56:52,2018-11-30 14:56:56,4.002s,PASSED
