Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DPT,Chrome 71.0.3578.98,,2019-02-18 11:18:53,2019-02-18 11:26:45,7m - 51.413s,PASSED
,,,,,,
Test Cases/DPT/1_CreateForm,Chrome 71.0.3578.98,,2019-02-18 11:18:54,2019-02-18 11:21:52,2m - 58.829s,PASSED
openBrowser(URL),Chrome 71.0.3578.98,,2019-02-18 11:18:55,2019-02-18 11:19:50,54.948s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-02-18 11:19:50,2019-02-18 11:19:51,1.240s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Username""), UserName)",Chrome 71.0.3578.98,,2019-02-18 11:19:51,2019-02-18 11:19:56,4.786s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Password""), Password)",Chrome 71.0.3578.98,,2019-02-18 11:19:56,2019-02-18 11:19:56,0.134s,PASSED
FormName.setData(),Chrome 71.0.3578.98,,2019-02-18 11:19:56,2019-02-18 11:19:57,1.246s,PASSED
"click(findTestObject(""Form_Selection_Creation/login_Button""))",Chrome 71.0.3578.98,,2019-02-18 11:19:57,2019-02-18 11:20:00,2.633s,PASSED
Thread.sleep(3000),Chrome 71.0.3578.98,,2019-02-18 11:20:00,2019-02-18 11:20:03,3.007s,PASSED
AdminTool_Location.moveCursor(),Chrome 71.0.3578.98,,2019-02-18 11:20:03,2019-02-18 11:20:03,0.033s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-02-18 11:20:03,2019-02-18 11:20:05,2.002s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_Button""))",Chrome 71.0.3578.98,,2019-02-18 11:20:05,2019-02-18 11:20:05,0.109s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 71.0.3578.98,,2019-02-18 11:20:05,2019-02-18 11:20:05,0.127s,PASSED
"waitForElementVisible(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools_FormDesigner""), 45)",Chrome 71.0.3578.98,,2019-02-18 11:20:05,2019-02-18 11:20:05,0.148s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools_FormDesigner""))",Chrome 71.0.3578.98,,2019-02-18 11:20:05,2019-02-18 11:20:05,0.174s,PASSED
"click(findTestObject(""Form_Selection_Creation/selectCheckForm""))",Chrome 71.0.3578.98,,2019-02-18 11:20:05,2019-02-18 11:20:05,0.121s,PASSED
Thread.sleep(3000),Chrome 71.0.3578.98,,2019-02-18 11:20:05,2019-02-18 11:20:08,3.002s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/formDesign_selectResource""), findTestObject(""Form_Selection_Creation/Target_Res_Object""))",Chrome 71.0.3578.98,,2019-02-18 11:20:08,2019-02-18 11:20:09,0.884s,PASSED
"waitForElementClickable(findTestObject(""Form_Selection_Creation/select1Res""), 45)",Chrome 71.0.3578.98,,2019-02-18 11:20:09,2019-02-18 11:20:09,0.093s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/select1Res""), findTestObject(""Form_Selection_Creation/Target_Res_Object""))",Chrome 71.0.3578.98,,2019-02-18 11:20:09,2019-02-18 11:20:10,0.677s,PASSED
"waitForElementClickable(findTestObject(""Form_Selection_Creation/select2Res""), 45)",Chrome 71.0.3578.98,,2019-02-18 11:20:10,2019-02-18 11:20:10,0.035s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/select2Res""), findTestObject(""Form_Selection_Creation/Target_Res_Object""))",Chrome 71.0.3578.98,,2019-02-18 11:20:10,2019-02-18 11:20:11,0.726s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-02-18 11:20:11,2019-02-18 11:20:17,6.001s,PASSED
"click(findTestObject(""Form_Selection_Creation/formCreation_NextToDesignForm""))",Chrome 71.0.3578.98,,2019-02-18 11:20:17,2019-02-18 11:20:17,0.266s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.98,,2019-02-18 11:20:17,2019-02-18 11:20:21,4.001s,PASSED
