Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestResources,Chrome 72.0.3626.119,,2019-03-06 16:28:35,2019-03-06 16:35:56,7m - 20.413s,FAILED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/1_CreateLocation,Chrome 72.0.3626.119,,2019-03-06 16:28:36,2019-03-06 16:30:25,1m - 49.105s,PASSED
openBrowser(URL),Chrome 72.0.3626.119,,2019-03-06 16:28:36,2019-03-06 16:29:12,36.007s,PASSED
maximizeWindow(),Chrome 72.0.3626.119,,2019-03-06 16:29:12,2019-03-06 16:29:13,1.218s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 72.0.3626.119,,2019-03-06 16:29:13,2019-03-06 16:29:17,3.634s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 72.0.3626.119,,2019-03-06 16:29:17,2019-03-06 16:29:17,0.180s,PASSED
AdminTool_Location.setLocationName(),Chrome 72.0.3626.119,,2019-03-06 16:29:17,2019-03-06 16:29:23,5.522s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 72.0.3626.119,,2019-03-06 16:29:23,2019-03-06 16:29:25,2.067s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/mainmenu_button""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:29:25,2019-03-06 16:29:31,5.731s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:31,2019-03-06 16:29:33,2.002s,PASSED
AdminTool_Location.setLocationNameInLocation(),Chrome 72.0.3626.119,,2019-03-06 16:29:33,2019-03-06 16:29:37,4.106s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 72.0.3626.119,,2019-03-06 16:29:37,2019-03-06 16:29:37,0.135s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:37,2019-03-06 16:29:39,2.001s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 72.0.3626.119,,2019-03-06 16:29:39,2019-03-06 16:29:39,0.257s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:39,2019-03-06 16:29:41,2.001s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 72.0.3626.119,,2019-03-06 16:29:41,2019-03-06 16:29:41,0.226s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/locations""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:29:41,2019-03-06 16:29:42,0.588s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:42,2019-03-06 16:29:44,2.003s,PASSED
"click(findTestObject(""TestUserLocation/locations""))",Chrome 72.0.3626.119,,2019-03-06 16:29:44,2019-03-06 16:29:44,0.107s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:44,2019-03-06 16:29:46,2.020s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/testAttLoad""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:29:46,2019-03-06 16:29:46,0.072s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/categories""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:29:46,2019-03-06 16:29:46,0.036s,PASSED
Thread.sleep(4000),Chrome 72.0.3626.119,,2019-03-06 16:29:46,2019-03-06 16:29:50,4.002s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 72.0.3626.119,,2019-03-06 16:29:50,2019-03-06 16:29:50,0.199s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:50,2019-03-06 16:29:52,2.002s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 72.0.3626.119,,2019-03-06 16:29:52,2019-03-06 16:29:52,0.121s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 72.0.3626.119,,2019-03-06 16:29:52,2019-03-06 16:29:53,0.107s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 72.0.3626.119,,2019-03-06 16:29:53,2019-03-06 16:29:53,0.144s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:53,2019-03-06 16:29:55,2.001s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""LocationName"", 1))",Chrome 72.0.3626.119,,2019-03-06 16:29:55,2019-03-06 16:29:55,0.719s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:55,2019-03-06 16:29:57,2.002s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 72.0.3626.119,,2019-03-06 16:29:57,2019-03-06 16:29:58,0.134s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/mainmenu_button""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:29:58,2019-03-06 16:29:58,0.561s,PASSED
AdminTool_Location.moveCursor(),Chrome 72.0.3626.119,,2019-03-06 16:29:58,2019-03-06 16:29:58,0.061s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:29:58,2019-03-06 16:30:00,2.001s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 72.0.3626.119,,2019-03-06 16:30:00,2019-03-06 16:30:00,0.125s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuLocation""))",Chrome 72.0.3626.119,,2019-03-06 16:30:00,2019-03-06 16:30:00,0.191s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/firstLocationVisable""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:00,2019-03-06 16:30:03,2.995s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:03,2019-03-06 16:30:05,2.000s,PASSED
AdminTool_Location.selectLocation(),Chrome 72.0.3626.119,,2019-03-06 16:30:05,2019-03-06 16:30:10,4.395s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 72.0.3626.119,,2019-03-06 16:30:10,2019-03-06 16:30:10,0.215s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:10,2019-03-06 16:30:12,2.001s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""SubLocationName"", 1))",Chrome 72.0.3626.119,,2019-03-06 16:30:12,2019-03-06 16:30:13,0.665s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:13,2019-03-06 16:30:15,2.002s,PASSED
"click(findTestObject(""TestUserLocation/saveLocationDetailButton""))",Chrome 72.0.3626.119,,2019-03-06 16:30:15,2019-03-06 16:30:15,0.138s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/customerSelect""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:15,2019-03-06 16:30:15,0.060s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:15,2019-03-06 16:30:17,2.002s,PASSED
"click(findTestObject(""TestUserLocation/customerSelect""))",Chrome 72.0.3626.119,,2019-03-06 16:30:17,2019-03-06 16:30:17,0.161s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/select4ResouceInCustomer""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:17,2019-03-06 16:30:18,1.159s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:18,2019-03-06 16:30:20,2.000s,PASSED
"check(findTestObject(""TestUserLocation/select4ResouceInCustomer""))",Chrome 72.0.3626.119,,2019-03-06 16:30:20,2019-03-06 16:30:20,0.143s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:20,2019-03-06 16:30:22,2.000s,PASSED
"click(findTestObject(""TestUserLocation/saveLocationDetailButton""))",Chrome 72.0.3626.119,,2019-03-06 16:30:22,2019-03-06 16:30:23,0.128s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/select4ResouceInCustomer""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:23,2019-03-06 16:30:23,0.077s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:23,2019-03-06 16:30:25,2.001s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/CreateResource_Customer,Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:34:17,3m - 52.181s,PASSED
openBrowser(URL),Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.003s,NOT_RUN
maximizeWindow(),Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.001s,NOT_RUN
"waitForElementClickable(findTestObject(""TestUserLocation/login_Username""), 45)",Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.001s,NOT_RUN
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.002s,NOT_RUN
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.002s,NOT_RUN
AdminTool_Location.setCustomerName(),Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.084s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.002s,NOT_RUN
Thread.sleep(4000),Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.003s,NOT_RUN
"waitForElementClickable(findTestObject(""TestUserLocation/mainmenu_button""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:25,0.124s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:25,2019-03-06 16:30:27,2.000s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 72.0.3626.119,,2019-03-06 16:30:27,2019-03-06 16:30:27,0.107s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:27,2019-03-06 16:30:29,2.001s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 72.0.3626.119,,2019-03-06 16:30:29,2019-03-06 16:30:29,0.018s,NOT_RUN
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 72.0.3626.119,,2019-03-06 16:30:29,2019-03-06 16:30:30,0.224s,PASSED
"waitForElementClickable(findTestObject(""TestResource/customers""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:30,2019-03-06 16:30:30,0.585s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:30,2019-03-06 16:30:30,0.002s,NOT_RUN
"click(findTestObject(""TestUserLocation/yesDelete""))",Chrome 72.0.3626.119,,2019-03-06 16:30:30,2019-03-06 16:30:30,0.001s,NOT_RUN
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:30,2019-03-06 16:30:32,2.000s,PASSED
"click(findTestObject(""TestResource/customers""))",Chrome 72.0.3626.119,,2019-03-06 16:30:32,2019-03-06 16:30:32,0.087s,PASSED
Thread.sleep(4000),Chrome 72.0.3626.119,,2019-03-06 16:30:32,2019-03-06 16:30:32,0.001s,NOT_RUN
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:32,2019-03-06 16:30:34,2.000s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/testAttLoad""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:34,2019-03-06 16:30:34,0.070s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/categories""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:34,2019-03-06 16:30:34,0.048s,PASSED
Thread.sleep(4000),Chrome 72.0.3626.119,,2019-03-06 16:30:34,2019-03-06 16:30:38,4.000s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 72.0.3626.119,,2019-03-06 16:30:38,2019-03-06 16:30:39,0.155s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:39,2019-03-06 16:30:41,2.003s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 72.0.3626.119,,2019-03-06 16:30:41,2019-03-06 16:30:41,0.108s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:41,2019-03-06 16:30:43,2.000s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/hoverHeading""), 45)",Chrome 72.0.3626.119,,2019-03-06 16:30:43,2019-03-06 16:30:43,0.052s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 72.0.3626.119,,2019-03-06 16:30:43,2019-03-06 16:30:43,0.102s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 72.0.3626.119,,2019-03-06 16:30:43,2019-03-06 16:30:43,0.128s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""CustomerName"", 1))",Chrome 72.0.3626.119,,2019-03-06 16:30:43,2019-03-06 16:30:44,0.692s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:44,2019-03-06 16:30:46,2.002s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 72.0.3626.119,,2019-03-06 16:30:46,2019-03-06 16:30:46,0.153s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/mainmenu_button""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:46,2019-03-06 16:30:46,0.586s,PASSED
AdminTool_Location.moveCursor(),Chrome 72.0.3626.119,,2019-03-06 16:30:46,2019-03-06 16:30:46,0.002s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:46,2019-03-06 16:30:48,2.000s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 72.0.3626.119,,2019-03-06 16:30:48,2019-03-06 16:30:48,0.110s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:48,2019-03-06 16:30:50,2.000s,PASSED
"click(findTestObject(""TestResource/mainMenu_resources""))",Chrome 72.0.3626.119,,2019-03-06 16:30:50,2019-03-06 16:30:51,0.184s,PASSED
"waitForElementClickable(findTestObject(""TestResource/customers""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:51,2019-03-06 16:30:51,0.573s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:51,2019-03-06 16:30:53,2.001s,PASSED
"click(findTestObject(""TestResource/customers""))",Chrome 72.0.3626.119,,2019-03-06 16:30:53,2019-03-06 16:30:53,0.089s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:53,2019-03-06 16:30:55,2.001s,PASSED
"waitForElementClickable(findTestObject(""TestResource/linksTab""), 30)",Chrome 72.0.3626.119,,2019-03-06 16:30:55,2019-03-06 16:30:55,0.063s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 16:30:55,2019-03-06 16:30:57,2.000s,PASSED
AdminTool_Location.selectCustomer(),Chrome 72.0.3626.119,,2019-03-06 16:30:57,2019-03-06 16:31:00,2.247s,PASSED
