Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Check_Form,Chrome 70.0.3538.102,,2018-11-21 13:15:30,2018-11-21 13:20:15,4m - 44.148s,PASSED
,,,,,,
Test Cases/Forms/CheckForm/1_CreateForm,Chrome 70.0.3538.102,,2018-11-21 13:15:31,2018-11-21 13:17:42,2m - 10.806s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 13:15:32,2018-11-21 13:16:07,35.651s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 13:16:07,2018-11-21 13:16:09,1.254s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:09,2018-11-21 13:16:12,3.779s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:12,2018-11-21 13:16:13,0.229s,PASSED
FormName.setData,Chrome 70.0.3538.102,,2018-11-21 13:16:13,2018-11-21 13:16:14,1.164s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:16:14,2018-11-21 13:16:15,1.619s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-21 13:16:15,2018-11-21 13:16:18,3.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:16:18,2018-11-21 13:16:19,1.165s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:16:19,2018-11-21 13:16:20,0.185s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:16:20,2018-11-21 13:16:20,0.270s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:16:20,2018-11-21 13:16:20,0.149s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-21 13:16:20,2018-11-21 13:16:23,3.003s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:16:23,2018-11-21 13:16:24,0.799s,PASSED
Statement - java.lang.Thread.sleep(6000),Chrome 70.0.3538.102,,2018-11-21 13:16:24,2018-11-21 13:16:30,6.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:16:30,2018-11-21 13:16:30,0.344s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.102,,2018-11-21 13:16:30,2018-11-21 13:16:34,4.002s,PASSED
FormName.createForm,Chrome 70.0.3538.102,,2018-11-21 13:16:34,2018-11-21 13:16:35,0.698s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:16:35,2018-11-21 13:16:37,2.002s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:16:37,2018-11-21 13:16:38,0.924s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:38,2018-11-21 13:16:38,0.406s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:16:38,2018-11-21 13:16:40,2.001s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:16:40,2018-11-21 13:16:41,0.957s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:41,2018-11-21 13:16:42,0.484s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:16:42,2018-11-21 13:16:44,2.001s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:16:44,2018-11-21 13:16:45,0.855s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:45,2018-11-21 13:16:45,0.470s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:16:45,2018-11-21 13:16:47,2.002s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:16:47,2018-11-21 13:16:48,1.024s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:48,2018-11-21 13:16:49,0.966s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:16:49,2018-11-21 13:16:51,2.001s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:16:51,2018-11-21 13:16:52,0.983s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:52,2018-11-21 13:16:53,0.788s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-21 13:16:53,2018-11-21 13:16:56,3.000s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:16:56,2018-11-21 13:16:56,0.241s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:56,2018-11-21 13:16:57,0.721s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:16:57,2018-11-21 13:16:59,2.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:16:59,2018-11-21 13:16:59,0.135s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:16:59,2018-11-21 13:16:59,0.460s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:16:59,2018-11-21 13:17:01,2.001s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:17:01,2018-11-21 13:17:02,0.882s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:17:02,2018-11-21 13:17:03,0.615s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-21 13:17:03,2018-11-21 13:17:06,3.000s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:17:06,2018-11-21 13:17:06,0.184s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:17:06,2018-11-21 13:17:07,0.564s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:17:07,2018-11-21 13:17:09,2.000s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:17:09,2018-11-21 13:17:09,0.130s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:17:09,2018-11-21 13:17:09,0.346s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:17:09,2018-11-21 13:17:11,2.002s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:17:11,2018-11-21 13:17:12,0.888s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:17:12,2018-11-21 13:17:13,0.874s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:17:13,2018-11-21 13:17:15,2.001s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:17:15,2018-11-21 13:17:16,0.924s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:17:16,2018-11-21 13:17:16,0.503s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:17:16,2018-11-21 13:17:18,2.001s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:17:18,2018-11-21 13:17:19,0.887s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:17:19,2018-11-21 13:17:20,0.536s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:17:20,2018-11-21 13:17:22,2.002s,PASSED
dragAndDropToObject,Chrome 70.0.3538.102,,2018-11-21 13:17:22,2018-11-21 13:17:23,0.890s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:17:23,2018-11-21 13:17:23,0.683s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:17:23,2018-11-21 13:17:25,2.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:17:25,2018-11-21 13:17:25,0.148s,PASSED
Statement - java.lang.Thread.sleep(7000),Chrome 70.0.3538.102,,2018-11-21 13:17:25,2018-11-21 13:17:32,7.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:17:32,2018-11-21 13:17:33,0.157s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.102,,2018-11-21 13:17:33,2018-11-21 13:17:38,5.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:17:38,2018-11-21 13:17:38,0.162s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.102,,2018-11-21 13:17:38,2018-11-21 13:17:42,4.001s,PASSED
,,,,,,
Test Cases/Forms/CheckForm/2_FormSubmission,Chrome 70.0.3538.102,,2018-11-21 13:17:42,2018-11-21 13:19:39,1m - 57.341s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 13:17:42,2018-11-21 13:18:20,38.056s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 13:18:20,2018-11-21 13:18:21,1.124s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 70.0.3538.102,,2018-11-21 13:18:21,2018-11-21 13:18:21,0.000s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-21 13:18:21,2018-11-21 13:18:24,3.000s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:18:24,2018-11-21 13:18:26,1.444s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:18:26,2018-11-21 13:18:26,0.240s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:18:26,2018-11-21 13:18:28,2.150s,PASSED
Statement - java.lang.Thread.sleep(8000),Chrome 70.0.3538.102,,2018-11-21 13:18:28,2018-11-21 13:18:36,8.003s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:18:36,2018-11-21 13:18:36,0.172s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.102,,2018-11-21 13:18:36,2018-11-21 13:18:41,5.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:18:41,2018-11-21 13:18:41,0.003s,NOT_RUN
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-21 13:18:41,2018-11-21 13:18:41,0.001s,NOT_RUN
waitForElementNotVisible,Chrome 70.0.3538.102,,2018-11-21 13:18:41,2018-11-21 13:18:41,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-21 13:18:41,2018-11-21 13:18:41,0.002s,NOT_RUN
Statement - java.lang.Thread.sleep(7000),Chrome 70.0.3538.102,,2018-11-21 13:18:41,2018-11-21 13:18:41,0.001s,NOT_RUN
FormName.fillFormName,Chrome 70.0.3538.102,,2018-11-21 13:18:41,2018-11-21 13:18:41,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-21 13:18:41,2018-11-21 13:18:42,0.373s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:18:42,2018-11-21 13:18:44,2.001s,PASSED
mouseOver,Chrome 70.0.3538.102,,2018-11-21 13:18:44,2018-11-21 13:18:44,0.120s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:18:44,2018-11-21 13:18:46,2.001s,PASSED
FormName.filterFormName,Chrome 70.0.3538.102,,2018-11-21 13:18:46,2018-11-21 13:18:46,0.524s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:18:46,2018-11-21 13:18:48,2.000s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:18:48,2018-11-21 13:18:49,0.268s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.102,,2018-11-21 13:18:49,2018-11-21 13:18:53,4.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:18:53,2018-11-21 13:18:53,0.148s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.102,,2018-11-21 13:18:53,2018-11-21 13:18:57,4.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:18:57,2018-11-21 13:18:57,0.202s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.102,,2018-11-21 13:18:57,2018-11-21 13:18:59,2.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:18:59,2018-11-21 13:18:59,0.125s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.102,,2018-11-21 13:18:59,2018-11-21 13:19:03,4.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:19:03,2018-11-21 13:19:03,0.207s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.102,,2018-11-21 13:19:03,2018-11-21 13:19:07,4.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 13:19:07,2018-11-21 13:19:08,0.140s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.102,,2018-11-21 13:19:08,2018-11-21 13:19:12,4.001s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:19:12,2018-11-21 13:19:12,0.258s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:19:12,2018-11-21 13:19:12,0.235s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.102,,2018-11-21 13:19:12,2018-11-21 13:19:15,3.001s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 13:19:15,2018-11-21 13:19:15,0.276s,PASSED
