Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Items_Resource,Chrome 70.0.3538.110,,2018-12-04 10:42:32,2018-12-04 10:46:44,4m - 12.283s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkResource_Items,Chrome 70.0.3538.110,,2018-12-04 10:42:33,2018-12-04 10:46:18,3m - 44.886s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-12-04 10:42:35,2018-12-04 10:43:23,48.008s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-12-04 10:43:23,2018-12-04 10:43:24,1.142s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-12-04 10:43:24,2018-12-04 10:43:30,5.901s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-12-04 10:43:30,2018-12-04 10:43:30,0.168s,PASSED
AdminTool_Location.setItemName(),Chrome 70.0.3538.110,,2018-12-04 10:43:30,2018-12-04 10:43:32,1.439s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-12-04 10:43:32,2018-12-04 10:43:39,7.600s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:43:39,2018-12-04 10:43:43,4.009s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-12-04 10:43:43,2018-12-04 10:43:48,4.640s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-12-04 10:43:48,2018-12-04 10:43:48,0.193s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-12-04 10:43:48,2018-12-04 10:43:49,0.445s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:43:49,2018-12-04 10:43:53,4.001s,PASSED
"click(findTestObject(""TestResource/items""))",Chrome 70.0.3538.110,,2018-12-04 10:43:53,2018-12-04 10:43:53,0.104s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:43:53,2018-12-04 10:43:57,4.001s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 70.0.3538.110,,2018-12-04 10:43:57,2018-12-04 10:43:57,0.127s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:43:57,2018-12-04 10:43:59,2.000s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 70.0.3538.110,,2018-12-04 10:43:59,2018-12-04 10:43:59,0.084s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:43:59,2018-12-04 10:44:01,2.000s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 70.0.3538.110,,2018-12-04 10:44:01,2018-12-04 10:44:01,0.092s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-12-04 10:44:01,2018-12-04 10:44:01,0.124s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""ItemsName"", 1))",Chrome 70.0.3538.110,,2018-12-04 10:44:01,2018-12-04 10:44:02,0.388s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:44:02,2018-12-04 10:44:04,2.000s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 70.0.3538.110,,2018-12-04 10:44:04,2018-12-04 10:44:04,0.118s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:44:04,2018-12-04 10:44:08,4.001s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:44:08,2018-12-04 10:44:12,4.000s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-12-04 10:44:12,2018-12-04 10:44:12,0.097s,PASSED
"click(findTestObject(""TestResource/mainMenu_resources""))",Chrome 70.0.3538.110,,2018-12-04 10:44:12,2018-12-04 10:44:12,0.089s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:44:12,2018-12-04 10:44:16,4.001s,PASSED
"click(findTestObject(""TestResource/items""))",Chrome 70.0.3538.110,,2018-12-04 10:44:16,2018-12-04 10:44:16,0.087s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:44:16,2018-12-04 10:44:20,4.000s,PASSED
AdminTool_Location.selectItem(),Chrome 70.0.3538.110,,2018-12-04 10:44:20,2018-12-04 10:44:29,9.282s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:44:29,2018-12-04 10:44:33,4.000s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-12-04 10:44:33,2018-12-04 10:44:33,0.156s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:44:33,2018-12-04 10:44:35,2.001s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""SubItemsName1"", 1))",Chrome 70.0.3538.110,,2018-12-04 10:44:35,2018-12-04 10:44:36,0.445s,PASSED
"setText(findTestObject(""TestResource/setPhoneNumber""), ""912378456"")",Chrome 70.0.3538.110,,2018-12-04 10:44:36,2018-12-04 10:44:36,0.004s,NOT_RUN
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:44:36,2018-12-04 10:44:38,2.001s,PASSED
"click(findTestObject(""TestResource/saveDetailButton""))",Chrome 70.0.3538.110,,2018-12-04 10:44:38,2018-12-04 10:44:38,0.101s,PASSED
Thread.sleep(7000),Chrome 70.0.3538.110,,2018-12-04 10:44:38,2018-12-04 10:44:45,7.001s,PASSED
"click(findTestObject(""TestResource/disableResource""))",Chrome 70.0.3538.110,,2018-12-04 10:44:45,2018-12-04 10:44:45,0.184s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:44:45,2018-12-04 10:44:47,2.012s,PASSED
"click(findTestObject(""TestResource/button2Yes""))",Chrome 70.0.3538.110,,2018-12-04 10:44:47,2018-12-04 10:44:47,0.123s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:44:47,2018-12-04 10:44:49,2.002s,PASSED
"click(findTestObject(""TestResource/saveDetailButton""))",Chrome 70.0.3538.110,,2018-12-04 10:44:49,2018-12-04 10:44:50,0.359s,PASSED
Thread.sleep(7000),Chrome 70.0.3538.110,,2018-12-04 10:44:50,2018-12-04 10:44:57,7.000s,PASSED
"click(findTestObject(""TestResource/linksTab""))",Chrome 70.0.3538.110,,2018-12-04 10:44:57,2018-12-04 10:44:57,0.123s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:44:57,2018-12-04 10:44:59,2.001s,PASSED
"click(findTestObject(""TestResource/addLink""))",Chrome 70.0.3538.110,,2018-12-04 10:44:59,2018-12-04 10:44:59,0.157s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-12-04 10:44:59,2018-12-04 10:45:04,5.000s,PASSED
"check(findTestObject(""TestResource/selectSecondResourceToLink""))",Chrome 70.0.3538.110,,2018-12-04 10:45:04,2018-12-04 10:45:04,0.164s,PASSED
AdminTool_Location.resourceLinkName(),Chrome 70.0.3538.110,,2018-12-04 10:45:04,2018-12-04 10:45:04,0.335s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:45:04,2018-12-04 10:45:06,2.001s,PASSED
"click(findTestObject(""TestResource/button2Save""))",Chrome 70.0.3538.110,,2018-12-04 10:45:06,2018-12-04 10:45:07,0.116s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:45:07,2018-12-04 10:45:11,4.000s,PASSED
"click(findTestObject(""TestResource/locationTab""))",Chrome 70.0.3538.110,,2018-12-04 10:45:11,2018-12-04 10:45:11,0.095s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-12-04 10:45:11,2018-12-04 10:45:16,5.000s,PASSED
AdminTool_Location.checkLocation(),Chrome 70.0.3538.110,,2018-12-04 10:45:16,2018-12-04 10:45:18,2.180s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:45:18,2018-12-04 10:45:22,4.000s,PASSED
"click(findTestObject(""TestResource/saveLocation""))",Chrome 70.0.3538.110,,2018-12-04 10:45:22,2018-12-04 10:45:22,0.183s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-12-04 10:45:22,2018-12-04 10:45:24,2.175s,PASSED
"click(findTestObject(""TestResource/mainMenu_resources""))",Chrome 70.0.3538.110,,2018-12-04 10:45:24,2018-12-04 10:45:24,0.092s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:45:24,2018-12-04 10:45:28,4.002s,PASSED
"click(findTestObject(""TestResource/items""))",Chrome 70.0.3538.110,,2018-12-04 10:45:28,2018-12-04 10:45:28,0.095s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:45:28,2018-12-04 10:45:32,4.001s,PASSED
AdminTool_Location.selectItem(),Chrome 70.0.3538.110,,2018-12-04 10:45:32,2018-12-04 10:45:37,4.197s,PASSED
