Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Suppliers_Resource,Chrome 70.0.3538.110,,2018-11-30 15:22:51,2018-11-30 15:26:15,3m - 24.141s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkResource_Supplier,Chrome 70.0.3538.110,,2018-11-30 15:22:51,2018-11-30 15:25:48,2m - 57.522s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-11-30 15:22:51,2018-11-30 15:23:11,19.091s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-11-30 15:23:11,2018-11-30 15:23:12,1.261s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-11-30 15:23:12,2018-11-30 15:23:16,3.793s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-11-30 15:23:16,2018-11-30 15:23:16,0.146s,PASSED
AdminTool_Location.setSupplierName(),Chrome 70.0.3538.110,,2018-11-30 15:23:16,2018-11-30 15:23:17,1.277s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-11-30 15:23:17,2018-11-30 15:23:19,2.146s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:23:19,2018-11-30 15:23:23,4.005s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-30 15:23:23,2018-11-30 15:23:25,2.200s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-11-30 15:23:25,2018-11-30 15:23:25,0.084s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-11-30 15:23:25,2018-11-30 15:23:26,0.279s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 15:23:26,2018-11-30 15:23:30,4.002s,PASSED
"click(findTestObject(""TestResource/SuppliersDesign""))",Chrome 70.0.3538.110,,2018-11-30 15:23:30,2018-11-30 15:23:30,0.111s,PASSED
