Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Data-Security,Chrome 72.0.3626.121,,2019-03-08 14:29:02,2019-03-08 14:50:02,20m - 59.751s,PASSED
,,,,,,
Test Cases/Data-Security/1_CreateLocation,Chrome 72.0.3626.121,,2019-03-08 14:29:02,2019-03-08 14:31:19,2m - 16.193s,PASSED
openBrowser(URL),Chrome 72.0.3626.121,,2019-03-08 14:29:03,2019-03-08 14:29:41,37.839s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,,2019-03-08 14:29:41,2019-03-08 14:29:42,1.168s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 72.0.3626.121,,2019-03-08 14:29:42,2019-03-08 14:29:46,3.903s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 72.0.3626.121,,2019-03-08 14:29:46,2019-03-08 14:29:47,0.132s,PASSED
AdminTool_Location.setLocationName(),Chrome 72.0.3626.121,,2019-03-08 14:29:47,2019-03-08 14:29:52,5.606s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 72.0.3626.121,,2019-03-08 14:29:52,2019-03-08 14:29:54,2.016s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/mainmenu_button""), 30)",Chrome 72.0.3626.121,,2019-03-08 14:29:54,2019-03-08 14:29:59,4.620s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-08 14:29:59,2019-03-08 14:30:01,2.001s,PASSED
AdminTool_Location.setLocationNameInLocation(),Chrome 72.0.3626.121,,2019-03-08 14:30:01,2019-03-08 14:30:05,4.293s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 72.0.3626.121,,2019-03-08 14:30:05,2019-03-08 14:30:05,0.183s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-08 14:30:05,2019-03-08 14:30:07,2.001s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 72.0.3626.121,,2019-03-08 14:30:07,2019-03-08 14:30:07,0.138s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-08 14:30:07,2019-03-08 14:30:09,2.002s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 72.0.3626.121,,2019-03-08 14:30:09,2019-03-08 14:30:10,0.253s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/locations""), 30)",Chrome 72.0.3626.121,,2019-03-08 14:30:10,2019-03-08 14:30:10,0.564s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-08 14:30:10,2019-03-08 14:30:12,2.001s,PASSED
"click(findTestObject(""TestUserLocation/locations""))",Chrome 72.0.3626.121,,2019-03-08 14:30:12,2019-03-08 14:30:12,0.106s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-08 14:30:12,2019-03-08 14:30:14,2.002s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/testAttLoad""), 30)",Chrome 72.0.3626.121,,2019-03-08 14:30:14,2019-03-08 14:30:15,1.090s,PASSED
Thread.sleep(4000),Chrome 72.0.3626.121,,2019-03-08 14:30:15,2019-03-08 14:30:19,4.000s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 72.0.3626.121,,2019-03-08 14:30:19,2019-03-08 14:30:20,0.254s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-08 14:30:20,2019-03-08 14:30:22,2.002s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 72.0.3626.121,,2019-03-08 14:30:22,2019-03-08 14:30:22,0.168s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 72.0.3626.121,,2019-03-08 14:30:22,2019-03-08 14:30:22,0.148s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 72.0.3626.121,,2019-03-08 14:30:22,2019-03-08 14:30:22,0.196s,PASSED
