Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MyTest,Chrome 71.0.3578.98,,2019-01-11 15:10:20,2019-01-11 15:26:55,16m - 34.653s,FAILED
,,,,,,
Test Cases/Forms/AuditForm/1_CreateForm,Chrome 71.0.3578.98,,2019-01-11 15:10:21,2019-01-11 15:12:35,2m - 14.474s,PASSED
openBrowser(URL),Chrome 71.0.3578.98,,2019-01-11 15:10:22,2019-01-11 15:11:00,37.640s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-11 15:11:00,2019-01-11 15:11:01,1.246s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Username""), UserName)",Chrome 71.0.3578.98,,2019-01-11 15:11:01,2019-01-11 15:11:05,3.577s,PASSED
"setText(findTestObject(""Form_Selection_Creation/login_Password""), Password)",Chrome 71.0.3578.98,,2019-01-11 15:11:05,2019-01-11 15:11:05,0.154s,PASSED
FormName.setData(),Chrome 71.0.3578.98,,2019-01-11 15:11:05,2019-01-11 15:11:06,1.373s,PASSED
"click(findTestObject(""Form_Selection_Creation/login_Button""))",Chrome 71.0.3578.98,,2019-01-11 15:11:06,2019-01-11 15:11:09,2.610s,PASSED
Thread.sleep(3000),Chrome 71.0.3578.98,,2019-01-11 15:11:09,2019-01-11 15:11:12,3.005s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_Button""))",Chrome 71.0.3578.98,,2019-01-11 15:11:12,2019-01-11 15:11:14,2.168s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 71.0.3578.98,,2019-01-11 15:11:14,2019-01-11 15:11:14,0.097s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools_FormDesigner""))",Chrome 71.0.3578.98,,2019-01-11 15:11:14,2019-01-11 15:11:14,0.218s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-11 15:11:14,2019-01-11 15:11:16,2.002s,PASSED
"click(findTestObject(""Form_Selection_Creation/selectAuditForm""))",Chrome 71.0.3578.98,,2019-01-11 15:11:16,2019-01-11 15:11:16,0.138s,PASSED
Thread.sleep(3000),Chrome 71.0.3578.98,,2019-01-11 15:11:16,2019-01-11 15:11:19,3.001s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/formDesign_selectResource""), findTestObject(""Form_Selection_Creation/Target_Res_Object""))",Chrome 71.0.3578.98,,2019-01-11 15:11:19,2019-01-11 15:11:20,0.795s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-01-11 15:11:20,2019-01-11 15:11:26,6.002s,PASSED
"click(findTestObject(""Form_Selection_Creation/formCreation_NextToDesignForm""))",Chrome 71.0.3578.98,,2019-01-11 15:11:26,2019-01-11 15:11:26,0.207s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.98,,2019-01-11 15:11:26,2019-01-11 15:11:30,4.002s,PASSED
AdminTool_Location.moveCursor(),Chrome 71.0.3578.98,,2019-01-11 15:11:30,2019-01-11 15:11:30,0.033s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-11 15:11:30,2019-01-11 15:11:32,2.001s,PASSED
"FormName.createForm(findTestObject(""Form_Selection_Creation/formDesign_FormName""))",Chrome 71.0.3578.98,,2019-01-11 15:11:32,2019-01-11 15:11:33,0.338s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-11 15:11:33,2019-01-11 15:11:35,2.001s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/formDesign_SelectSection""), findTestObject(""Form_Selection_Creation/default_area""))",Chrome 71.0.3578.98,,2019-01-11 15:11:35,2019-01-11 15:11:36,0.867s,PASSED
"setText(findTestObject(""Form_Selection_Creation/formDesign_SectionName""), ""This is a Section"")",Chrome 71.0.3578.98,,2019-01-11 15:11:36,2019-01-11 15:11:36,0.281s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-11 15:11:36,2019-01-11 15:11:38,2.001s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/formDesign_SelectFieldgroup""), findTestObject(""Form_Selection_Creation/section_area""))",Chrome 71.0.3578.98,,2019-01-11 15:11:38,2019-01-11 15:11:39,0.775s,PASSED
"setText(findTestObject(""Form_Selection_Creation/formDesign_questionGroupName_Text""), ""This is Field Group"")",Chrome 71.0.3578.98,,2019-01-11 15:11:39,2019-01-11 15:11:39,0.380s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-11 15:11:39,2019-01-11 15:11:41,2.001s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/formDesign_SelectFree Text""), findTestObject(""Form_Selection_Creation/questionGroupArea""))",Chrome 71.0.3578.98,,2019-01-11 15:11:41,2019-01-11 15:11:42,0.766s,PASSED
"setText(findTestObject(""Form_Selection_Creation/formDesign_SingleLineName""), ""This is Free Text"")",Chrome 71.0.3578.98,,2019-01-11 15:11:42,2019-01-11 15:11:42,0.365s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-11 15:11:42,2019-01-11 15:11:44,2.001s,PASSED
"dragAndDropToObject(findTestObject(""Form_Selection_Creation/formDesign_SelectParagraphText""), findTestObject(""Form_Selection_Creation/questionGroupArea""))",Chrome 71.0.3578.98,,2019-01-11 15:11:44,2019-01-11 15:11:45,0.797s,PASSED
"setText(findTestObject(""Form_Selection_Creation/formDesign_ParagraphName""), ""This is Paragraph"")",Chrome 71.0.3578.98,,2019-01-11 15:11:45,2019-01-11 15:11:45,0.346s,PASSED
