Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Equipment_Resource,Chrome 70.0.3538.110,,2018-12-04 10:38:37,2018-12-04 10:42:27,3m - 49.589s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkResource_Equipment,Chrome 70.0.3538.110,,2018-12-04 10:38:38,2018-12-04 10:41:56,3m - 18.451s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-12-04 10:38:39,2018-12-04 10:39:12,33.051s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-12-04 10:39:12,2018-12-04 10:39:13,1.229s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-12-04 10:39:13,2018-12-04 10:39:18,4.952s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-12-04 10:39:18,2018-12-04 10:39:18,0.147s,PASSED
AdminTool_Location.setEquipmentName(),Chrome 70.0.3538.110,,2018-12-04 10:39:18,2018-12-04 10:39:19,1.224s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-12-04 10:39:19,2018-12-04 10:39:23,3.899s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:39:23,2018-12-04 10:39:27,4.005s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-12-04 10:39:27,2018-12-04 10:39:28,1.177s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-12-04 10:39:28,2018-12-04 10:39:28,0.083s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-12-04 10:39:28,2018-12-04 10:39:28,0.098s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:39:28,2018-12-04 10:39:32,4.004s,PASSED
"click(findTestObject(""TestResource/equipment""))",Chrome 70.0.3538.110,,2018-12-04 10:39:32,2018-12-04 10:39:33,0.101s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:39:33,2018-12-04 10:39:37,4.000s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 70.0.3538.110,,2018-12-04 10:39:37,2018-12-04 10:39:37,0.125s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:39:37,2018-12-04 10:39:39,2.003s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 70.0.3538.110,,2018-12-04 10:39:39,2018-12-04 10:39:39,0.096s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:39:39,2018-12-04 10:39:41,2.001s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 70.0.3538.110,,2018-12-04 10:39:41,2018-12-04 10:39:41,0.099s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-12-04 10:39:41,2018-12-04 10:39:41,0.115s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""EquipmentName"", 1))",Chrome 70.0.3538.110,,2018-12-04 10:39:41,2018-12-04 10:39:41,0.429s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:39:41,2018-12-04 10:39:43,2.000s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 70.0.3538.110,,2018-12-04 10:39:43,2018-12-04 10:39:49,5.134s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:39:49,2018-12-04 10:39:53,4.000s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:39:53,2018-12-04 10:39:57,4.001s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-12-04 10:39:57,2018-12-04 10:39:57,0.140s,PASSED
"click(findTestObject(""TestResource/mainMenu_resources""))",Chrome 70.0.3538.110,,2018-12-04 10:39:57,2018-12-04 10:39:57,0.119s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:39:57,2018-12-04 10:40:01,4.001s,PASSED
"click(findTestObject(""TestResource/equipment""))",Chrome 70.0.3538.110,,2018-12-04 10:40:01,2018-12-04 10:40:01,0.078s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:40:01,2018-12-04 10:40:05,4.001s,PASSED
AdminTool_Location.selectEquipment(),Chrome 70.0.3538.110,,2018-12-04 10:40:05,2018-12-04 10:40:09,4.287s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:40:09,2018-12-04 10:40:13,4.001s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-12-04 10:40:13,2018-12-04 10:40:13,0.155s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:40:13,2018-12-04 10:40:15,2.002s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""SubEquipmentName1"", 1))",Chrome 70.0.3538.110,,2018-12-04 10:40:15,2018-12-04 10:40:16,0.394s,PASSED
"setText(findTestObject(""TestResource/setPhoneNumber""), ""912378456"")",Chrome 70.0.3538.110,,2018-12-04 10:40:16,2018-12-04 10:40:16,0.159s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:40:16,2018-12-04 10:40:18,2.001s,PASSED
"click(findTestObject(""TestResource/saveDetailButton""))",Chrome 70.0.3538.110,,2018-12-04 10:40:18,2018-12-04 10:40:18,0.139s,PASSED
Thread.sleep(7000),Chrome 70.0.3538.110,,2018-12-04 10:40:18,2018-12-04 10:40:25,7.001s,PASSED
"click(findTestObject(""TestResource/disableResource""))",Chrome 70.0.3538.110,,2018-12-04 10:40:25,2018-12-04 10:40:25,0.192s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:40:25,2018-12-04 10:40:27,2.001s,PASSED
"click(findTestObject(""TestResource/button2Yes""))",Chrome 70.0.3538.110,,2018-12-04 10:40:27,2018-12-04 10:40:27,0.118s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:40:27,2018-12-04 10:40:29,2.000s,PASSED
"click(findTestObject(""TestResource/saveDetailButton""))",Chrome 70.0.3538.110,,2018-12-04 10:40:29,2018-12-04 10:40:29,0.075s,PASSED
Thread.sleep(7000),Chrome 70.0.3538.110,,2018-12-04 10:40:29,2018-12-04 10:40:36,7.001s,PASSED
"click(findTestObject(""TestResource/linksTab""))",Chrome 70.0.3538.110,,2018-12-04 10:40:36,2018-12-04 10:40:37,0.093s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:40:37,2018-12-04 10:40:39,2.000s,PASSED
"click(findTestObject(""TestResource/addLink""))",Chrome 70.0.3538.110,,2018-12-04 10:40:39,2018-12-04 10:40:39,0.177s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-12-04 10:40:39,2018-12-04 10:40:44,5.001s,PASSED
"check(findTestObject(""TestResource/selectSecondResourceToLink""))",Chrome 70.0.3538.110,,2018-12-04 10:40:44,2018-12-04 10:40:44,0.128s,PASSED
AdminTool_Location.resourceLinkName(),Chrome 70.0.3538.110,,2018-12-04 10:40:44,2018-12-04 10:40:44,0.119s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:40:44,2018-12-04 10:40:46,2.001s,PASSED
"click(findTestObject(""TestResource/button2Save""))",Chrome 70.0.3538.110,,2018-12-04 10:40:46,2018-12-04 10:40:46,0.126s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:40:46,2018-12-04 10:40:50,4.000s,PASSED
"click(findTestObject(""TestResource/locationTab""))",Chrome 70.0.3538.110,,2018-12-04 10:40:50,2018-12-04 10:40:50,0.110s,PASSED
Thread.sleep(5000),Chrome 70.0.3538.110,,2018-12-04 10:40:50,2018-12-04 10:40:55,5.000s,PASSED
AdminTool_Location.checkLocation(),Chrome 70.0.3538.110,,2018-12-04 10:40:55,2018-12-04 10:40:57,2.201s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:40:57,2018-12-04 10:41:01,4.001s,PASSED
"click(findTestObject(""TestResource/saveLocation""))",Chrome 70.0.3538.110,,2018-12-04 10:41:01,2018-12-04 10:41:02,0.128s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-12-04 10:41:02,2018-12-04 10:41:03,1.122s,PASSED
"click(findTestObject(""TestResource/mainMenu_resources""))",Chrome 70.0.3538.110,,2018-12-04 10:41:03,2018-12-04 10:41:03,0.109s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:41:03,2018-12-04 10:41:07,4.001s,PASSED
"click(findTestObject(""TestResource/equipment""))",Chrome 70.0.3538.110,,2018-12-04 10:41:07,2018-12-04 10:41:07,0.096s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:41:07,2018-12-04 10:41:11,4.000s,PASSED
AdminTool_Location.selectEquipment(),Chrome 70.0.3538.110,,2018-12-04 10:41:11,2018-12-04 10:41:15,4.281s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-12-04 10:41:15,2018-12-04 10:41:19,4.000s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-12-04 10:41:19,2018-12-04 10:41:19,0.182s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:41:19,2018-12-04 10:41:21,2.001s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""SubEquipmentName2"", 1))",Chrome 70.0.3538.110,,2018-12-04 10:41:21,2018-12-04 10:41:22,0.406s,PASSED
"setText(findTestObject(""TestResource/setPhoneNumber""), ""912378456"")",Chrome 70.0.3538.110,,2018-12-04 10:41:22,2018-12-04 10:41:22,0.184s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-12-04 10:41:22,2018-12-04 10:41:24,2.000s,PASSED
"click(findTestObject(""TestResource/saveDetailButton""))",Chrome 70.0.3538.110,,2018-12-04 10:41:24,2018-12-04 10:41:24,0.120s,PASSED
Thread.sleep(7000),Chrome 70.0.3538.110,,2018-12-04 10:41:24,2018-12-04 10:41:31,7.001s,PASSED
