Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestResources,Chrome 72.0.3626.121,,2019-03-07 11:07:17,2019-03-07 11:23:46,16m - 28.788s,PASSED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/1_CreateLocation,Chrome 72.0.3626.121,,2019-03-07 11:07:18,2019-03-07 11:09:09,1m - 51.056s,PASSED
openBrowser(URL),Chrome 72.0.3626.121,,2019-03-07 11:07:18,2019-03-07 11:07:50,31.942s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,,2019-03-07 11:07:50,2019-03-07 11:07:51,1.237s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 72.0.3626.121,,2019-03-07 11:07:51,2019-03-07 11:07:55,4.086s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 72.0.3626.121,,2019-03-07 11:07:55,2019-03-07 11:07:56,0.170s,PASSED
AdminTool_Location.setLocationName(),Chrome 72.0.3626.121,,2019-03-07 11:07:56,2019-03-07 11:08:01,5.356s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 72.0.3626.121,,2019-03-07 11:08:01,2019-03-07 11:08:03,2.058s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/mainmenu_button""), 30)",Chrome 72.0.3626.121,,2019-03-07 11:08:03,2019-03-07 11:08:09,5.821s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 11:08:09,2019-03-07 11:08:11,2.002s,PASSED
AdminTool_Location.setLocationNameInLocation(),Chrome 72.0.3626.121,,2019-03-07 11:08:11,2019-03-07 11:08:15,4.182s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 72.0.3626.121,,2019-03-07 11:08:15,2019-03-07 11:08:15,0.173s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 11:08:15,2019-03-07 11:08:17,2.001s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 72.0.3626.121,,2019-03-07 11:08:17,2019-03-07 11:08:17,0.122s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 11:08:17,2019-03-07 11:08:19,2.002s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 72.0.3626.121,,2019-03-07 11:08:19,2019-03-07 11:08:20,0.235s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/locations""), 30)",Chrome 72.0.3626.121,,2019-03-07 11:08:20,2019-03-07 11:08:25,5.837s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 11:08:25,2019-03-07 11:08:27,2.001s,PASSED
"click(findTestObject(""TestUserLocation/locations""))",Chrome 72.0.3626.121,,2019-03-07 11:08:27,2019-03-07 11:08:28,0.098s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 11:08:28,2019-03-07 11:08:30,2.002s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/testAttLoad""), 30)",Chrome 72.0.3626.121,,2019-03-07 11:08:30,2019-03-07 11:08:30,0.063s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/categories""), 30)",Chrome 72.0.3626.121,,2019-03-07 11:08:30,2019-03-07 11:08:30,0.048s,PASSED
Thread.sleep(4000),Chrome 72.0.3626.121,,2019-03-07 11:08:30,2019-03-07 11:08:34,4.001s,PASSED
"click(findTestObject(""TestUserLocation/categories""))",Chrome 72.0.3626.121,,2019-03-07 11:08:34,2019-03-07 11:08:34,0.153s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 11:08:34,2019-03-07 11:08:36,2.001s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 72.0.3626.121,,2019-03-07 11:08:36,2019-03-07 11:08:36,0.133s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 72.0.3626.121,,2019-03-07 11:08:36,2019-03-07 11:08:36,0.127s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 72.0.3626.121,,2019-03-07 11:08:36,2019-03-07 11:08:36,0.152s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 11:08:36,2019-03-07 11:08:38,2.000s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""LocationName"", 1))",Chrome 72.0.3626.121,,2019-03-07 11:08:38,2019-03-07 11:08:39,0.694s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 11:08:39,2019-03-07 11:08:41,2.000s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 72.0.3626.121,,2019-03-07 11:08:41,2019-03-07 11:08:41,0.158s,PASSED
