Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Resource,Chrome 70.0.3538.110,,2018-11-30 11:39:21,2018-11-30 11:59:14,19m - 53.225s,FAILED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkLocation,Chrome 70.0.3538.110,,2018-11-30 11:39:22,2018-11-30 11:40:52,1m - 30.933s,PASSED
openBrowser(URL),Chrome 70.0.3538.110,,2018-11-30 11:39:22,2018-11-30 11:39:58,35.979s,PASSED
maximizeWindow(),Chrome 70.0.3538.110,,2018-11-30 11:39:58,2018-11-30 11:39:59,1.176s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 70.0.3538.110,,2018-11-30 11:39:59,2018-11-30 11:40:03,3.648s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 70.0.3538.110,,2018-11-30 11:40:03,2018-11-30 11:40:03,0.193s,PASSED
AdminTool_Location.setLocationName(),Chrome 70.0.3538.110,,2018-11-30 11:40:03,2018-11-30 11:40:04,1.238s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 70.0.3538.110,,2018-11-30 11:40:04,2018-11-30 11:40:06,1.870s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 11:40:06,2018-11-30 11:40:10,4.005s,PASSED
AdminTool_Location.setLocationNameInLocation(),Chrome 70.0.3538.110,,2018-11-30 11:40:10,2018-11-30 11:40:10,0.083s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-30 11:40:10,2018-11-30 11:40:11,1.151s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 70.0.3538.110,,2018-11-30 11:40:11,2018-11-30 11:40:11,0.104s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 70.0.3538.110,,2018-11-30 11:40:11,2018-11-30 11:40:12,0.300s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 11:40:12,2018-11-30 11:40:16,4.002s,PASSED
"click(findTestObject(""TestUserLocation/locations""))",Chrome 70.0.3538.110,,2018-11-30 11:40:16,2018-11-30 11:40:16,0.098s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 11:40:16,2018-11-30 11:40:20,4.002s,PASSED
refresh(),Chrome 70.0.3538.110,,2018-11-30 11:40:20,2018-11-30 11:40:20,0.004s,NOT_RUN
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 11:40:20,2018-11-30 11:40:20,0.002s,NOT_RUN
"click(findTestObject(""TestUserLocation/categories""))",Chrome 70.0.3538.110,,2018-11-30 11:40:20,2018-11-30 11:40:20,0.105s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 11:40:20,2018-11-30 11:40:22,2.002s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 70.0.3538.110,,2018-11-30 11:40:22,2018-11-30 11:40:22,0.114s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 70.0.3538.110,,2018-11-30 11:40:22,2018-11-30 11:40:22,0.136s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 70.0.3538.110,,2018-11-30 11:40:22,2018-11-30 11:40:22,0.113s,PASSED
"setText(findTestObject(""TestUserLocation/setNewName""), findTestData(""LocationData"").getValue(""LocationName"", 1))",Chrome 70.0.3538.110,,2018-11-30 11:40:22,2018-11-30 11:40:23,0.433s,PASSED
Thread.sleep(2000),Chrome 70.0.3538.110,,2018-11-30 11:40:23,2018-11-30 11:40:25,2.002s,PASSED
"click(findTestObject(""TestUserLocation/saveButton""))",Chrome 70.0.3538.110,,2018-11-30 11:40:25,2018-11-30 11:40:25,0.102s,PASSED
Thread.sleep(4000),Chrome 70.0.3538.110,,2018-11-30 11:40:25,2018-11-30 11:40:29,4.002s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 70.0.3538.110,,2018-11-30 11:40:29,2018-11-30 11:40:29,0.127s,PASSED
